182983,MACKAY K,RBCDOMIN,"RBC Capital Markets, LLC",3-Feb-22
182984,TAN M,FPRESSPR,FIRST ANALYSIS SECURITIES CORPORATION,28-Jan-16
182986,HINDLIAN S,MACQUARI,MACQUARIE CAPITAL (USA) INC.,23-Oct-20
182994,HUDSON S,ATLANEQU,"Atlanta Equity Securities, LLC",23-Nov-21
183002,RESEARCH DEPA,AEGISCAP,Aegis Capital Corp.,25-Aug-20
183011,LYNCH S,WHEAT,"Wheat Capital Management, Inc.",9-Aug-16
183015,SETH R,ROBINSON,"ROBINSON & CO., INC.",22-Feb-21
183019,KAMDEM R,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,2-Dec-21
183030,UMANSKY V,BERN,"BERNARDI SECURITIES, INC.",2-Aug-21
183034,GAUGLER M,JANNEY,JANNEY MONTGOMERY SCOTT LLC,10-Nov-21
183042,HUGHES J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",10-Jan-22
183044,MOLTA J,BRILEY,"B. Riley Securities, Inc.",3-Nov-16
183047,LEROUX L,GOLDMAN,GOLDMAN SACHS & CO. LLC,2-Feb-18
183048,TURITS/BENATA,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",31-Jul-15
183064,BLAKE E,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",29-Oct-15
183071,TROTSENKO J,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",18-Jun-20
183081,TUNIS R,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,24-Jan-18
183096,VORA S,TELSEY,TELSEY ADVISORY GROUP LLC,3-Nov-21
183108,DING B,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",11-May-21
183122,KELLEY M,ZELMAN,"ZELMAN PARTNERS, LLC",30-Oct-17
183123,MCKEVENY R,ZELMAN,"ZELMAN PARTNERS, LLC",7-Aug-17
183137,RESEARCH DEPA,CGCAP,Cantor Fitzgerald & Co.,22-Feb-22
183161,JUE D,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",29-Apr-16
183173,MONTOUR B,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",9-Nov-21
183174,YOUNG M,ROBINSON,"ROBINSON & CO., INC.",6-Jan-22
183178,CASSIL R,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",4-Aug-17
183182,MAJEK R,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",14-May-21
183184,BIJOU C,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",16-Nov-21
183185,JI C,GOLDMAN,GOLDMAN SACHS & CO. LLC,26-Jan-22
183186,"KONRAD, CFA G",JEFFEREG,Jefferies LLC,16-Nov-21
183197,PATTERSON/KES,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",12-May-15
183200,MOROSI M,AVONDALE,"ACCESS INVESTMENTS, INC.",22-Mar-17
183203,PFAU M,BLAIR,"William Blair & Company, L.L.C.",11-Nov-21
183205,FORSTER D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",8-Sep-15
183227,MCCARTHY J,MAXIM,MAXIM GROUP LLC,15-Feb-22
183228,DAVIS T,PIPER,PIPER SANDLER & CO.,29-Jul-15
183238,AUGUSTINE C,JEFFEREG,Jefferies LLC,2-Nov-17
183243,HAYES T,BTIG,"BTIG, LLC",7-Feb-22
183246,TOMA L,CRAIG,CRAIG-HALLUM CAPITAL GROUP LLC,9-Nov-16
183259,KIRK W,MKMPARTN,MKM Partners LLC,22-Feb-22
183290,FORBES S,GUGGEL,"Guggenheim Securities, LLC",13-Jan-22
183297,DAI A,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",10-Oct-18
183300,DANIELS/HO,BLAIR,"William Blair & Company, L.L.C.",3-May-16
183310,"TAMBERRINO, C D",GOLDMAN,GOLDMAN SACHS & CO. LLC,9-May-19
183320,GOSWAMI A,ODEON,ODEON CAPITAL GROUP LLC,11-Aug-16
183323,STEVES M,RBCDOMIN,"RBC Capital Markets, LLC",1-Apr-21
183325,MCNALLY C,EVERCO,EVERCORE GROUP L.L.C.,4-Jan-22
183328,VORIA A,THOMPRES,"Thompson, Davis & Company, Inc.",17-Jun-16
183351,YEE S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",11-Aug-21
183352,BAUMANN P,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",14-Jan-22
183368,KOVAC M,GOLDMAN,GOLDMAN SACHS & CO. LLC,7-Nov-16
183370,BEURY S,BOENNING,"Boenning & Scattergood, Inc.",12-Feb-21
183379,KAZARIAN K,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,11-Feb-18
183380,PERITO M,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",9-Feb-22
183389,GILLIES I,GRIFFMCB,Griffiths McBurney Corp.,4-May-18
183391,YUEN W,MACQUARI,MACQUARIE CAPITAL (USA) INC.,23-Jan-22
183409,ARGOTE U,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",27-Jan-22
183414,RANSOM/YEHIA,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",4-Aug-15
183417,AZAR A,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",6-Jun-19
183437,FARRELL/NADEL,PIPER,PIPER SANDLER & CO.,1-Jun-15
183447,SULLIVAN R,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,15-Dec-15
183457,FITZGERALD C,GOLDMAN,GOLDMAN SACHS & CO. LLC,5-Jun-18
183473,ROSA A,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",20-Sep-21
183476,JAIN S,GOLDMAN,GOLDMAN SACHS & CO. LLC,7-Jan-22
183488,WURSCHMIDT A,MCDONALD,MCDONALD PARTNERS LLC,18-Feb-22
183494,BREIDENBACH M,FAHN,First Allied Holdings Inc.,31-Jan-22
183499,VOIGT K,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",13-Jan-22
183510,PERRI R,AXIACAP,"Axiom Capital Management, Inc.",8-Nov-16
183532,DANKERT C,LOOPCAMA,LOOP CAPITAL MARKETS LLC,5-Jan-22
183536,POLITZER D,WHEAT,"Wheat Capital Management, Inc.",2-Feb-22
183539,BURNES A,NOMURAUS,"Nomura Securities International, Inc.",8-Apr-16
183543,"HOWERTON, PHD C",JEFFEREG,Jefferies LLC,24-Feb-22
183585,SHAH A,NOMURAUS,"Nomura Securities International, Inc.",12-Feb-16
183586,PHAN S,MIZUSEC,Mizuho Securities USA LLC,26-May-17
183587,DOSHI/PHAN,MIZUSEC,Mizuho Securities USA LLC,11-Aug-15
183588,"PARIS, CFA D",GOLDMAN,GOLDMAN SACHS & CO. LLC,1-Jun-16
183603,BIENVENU B,STEPHENS,STEPHENS,19-Jan-22
183623,FOLKESON/GYLD,SWEDBANK,Swedbank AB,27-Jun-16
183638,KREYER J,CRAIG,CRAIG-HALLUM CAPITAL GROUP LLC,8-Dec-21
183659,JAIN P,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,13-Feb-17
183663,SEIFMAN S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",12-Jan-22
183707,LAM W,FAHN,First Allied Holdings Inc.,3-Feb-16
183735,KACZOR/WEINST,BLAIR,"William Blair & Company, L.L.C.",20-Jul-17
183736,COWELL R,EITYSIX,"EIGHTY SIX SECURITIES, LLC",13-Mar-20
183757,LIN W,ESUN,"E SUN SECURITIES INVESTMENT TRUST CO., LTD.",16-Jan-17
183759,BEJARANO J,NOBE,"NOBLE CAPITAL MARKETS, INC.",11-Mar-16
183776,CARPENTER B,CANTORFZ,CANTOR FITZGERALD & CO.,3-Aug-16
183787,TYSON C,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",11-May-17
183831,MILLS/BINNER,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",10-Aug-15
183860,TENG D,NOMURAFH,,9-Feb-21
183871,KEMPER K,HILLIARD,"J.J.B. Hilliard, W.L. Lyons, LLC",27-Apr-18
183878,JENKINS J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",17-Feb-22
183888,SINGH P,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",6-Sep-19
183946,NICHOLS J,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",11-Nov-21
184021,BUENO J,POINT,"PACIFIC POINT SECURITIES, LLC",21-May-18
184032,OXGAARD J,BERN,"BERNARDI SECURITIES, INC.",10-Mar-21
184048,WU N,CICC,"CICC US SECURITIES, INC.",31-Jul-18
184049,ZHAO L,CICC,"CICC US SECURITIES, INC.",10-Feb-21
184050,KANTOR E,IFSCU,"IFS Securities, Inc.",31-Jul-19
184052,CRISCUOLO E,MIZUSEC,Mizuho Securities USA LLC,5-Aug-16
184069,LEVI-RIBNER J,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",16-Feb-18
184117,ROLD D,NEEDHAM,"NEEDHAM & COMPANY, LLC",26-May-16
184132,MARCUS M,SIDOTI,"SIDOTI & COMPANY, LLC",11-May-16
184161,LONEGAN M,EVERCO,EVERCORE GROUP L.L.C.,30-Jan-22
184169,"BEAUMONT, CFA E",FRCLAYSC,Barclays Capital Inc.,28-Jan-22
184177,O'MALLEY T,FRCLAYSC,Barclays Capital Inc.,12-Jan-22
184210,KOFFLER I,MIZUSEC,Mizuho Securities USA LLC,7-Aug-19
184213,WEBSTER L,POINT,"PACIFIC POINT SECURITIES, LLC",25-Feb-16
184224,KE S,ESUN,"E SUN SECURITIES INVESTMENT TRUST CO., LTD.",16-Jul-18
184248,"LIU, CFA F",GOLDMAN,GOLDMAN SACHS & CO. LLC,25-Jan-18
184255,PEABODY C,POINT,"PACIFIC POINT SECURITIES, LLC",2-Apr-18
184256,GULBERG P,PORTALES,"Portales Partners, LLC",3-Dec-15
184258,BISSON S,LOOPCAMA,LOOP CAPITAL MARKETS LLC,21-Nov-21
184261,HARRISON K,PIPER,PIPER SANDLER & CO.,9-Feb-22
184283,SUAREZ F,ARPART,"Archipelago Securities, L.L.C.",12-Sep-18
184289,ASAD D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",14-Feb-22
184306,ENGLERT M,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",26-Jan-22
184308,KOUZMANOV N,JEFFEREG,Jefferies LLC,8-May-18
184313,LIU Y,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,18-Feb-22
184317,KU Y,WHEAT,"Wheat Capital Management, Inc.",5-Nov-15
184343,ONG H,JEFFEREG,Jefferies LLC,2-Mar-17
184344,LUCIA J,JOLSON,"Johnson Securities, Inc.",25-May-17
184393,"JOSEPH, CFA T",GOLDMAN,GOLDMAN SACHS & CO. LLC,10-Jan-17
184394,BUSCAGLIA A,BEREN,BERENBERG CAPITAL MARKETS LLC,21-Jan-22
184403,FRANKLIN K,CANACCOR,CANACCORD GENUITY LLC,18-Apr-17
184408,YOUNG T,FRCLAYSC,Barclays Capital Inc.,11-Nov-21
184510,CABRAL M,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,21-Oct-21
184528,DOWNEY B,NOMURAUS,"Nomura Securities International, Inc.",13-Jul-16
184537,DIJKUM F,BOENNING,"Boenning & Scattergood, Inc.",11-May-18
184540,ZURCHER T,PICKERIN,Pickering Energy Partners LLC,19-Jan-22
184578,SHARMA S,MCLEOD,McLeod & Company,14-Oct-20
184600,FOO Z,MACQUARI,MACQUARIE CAPITAL (USA) INC.,26-Jan-22
184603,CHUNG H,MCDONALD,MCDONALD PARTNERS LLC,10-Aug-21
184604,WONG W,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",5-May-16
184612,DERRICK W,ROBINSON,"ROBINSON & CO., INC.",8-Aug-16
184623,ADURNO M,GOLDMAN,GOLDMAN SACHS & CO. LLC,30-Apr-18
184630,HULL R,ROBINSON,"ROBINSON & CO., INC.",24-Feb-17
184638,ROBERTS R,MCMPART,McMahan Securities Co. L.P.,28-May-18
184659,ISSI L,RBCDOMIN,"RBC Capital Markets, LLC",23-Nov-21
184667,BOND A,EURPACAP,"EuroPacific Capital, Inc.",10-Sep-20
184680,KLAUBER/MCHUG,BLAIR,"William Blair & Company, L.L.C.",7-Jun-17
184695,EDEN C,ATLANEQU,"Atlanta Equity Securities, LLC",4-Jan-17
184717,KRUM K,ROBINSON,"ROBINSON & CO., INC.",5-Aug-21
184731,NATAL A,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,11-Mar-18
184737,MIZRAHI A,BEREN,BERENBERG CAPITAL MARKETS LLC,21-May-18
184738,MARSHALL M,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,15-Dec-21
184748,ZHAO Z,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,27-Jul-17
184750,STROUSE M,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",24-Jan-22
184755,PEREGRINA P,ACTINVER,"ACTINVER SECURITIES, INC.",12-Jan-16
184779,FARUK I,SIDOTI,"SIDOTI & COMPANY, LLC",4-Sep-20
184798,GROSSBARD A,SIDOTI,"SIDOTI & COMPANY, LLC",10-May-16
184804,GONG A,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",27-Jan-22
184806,SCHWEIZER R,GUGGEL,"Guggenheim Securities, LLC",5-May-16
184807,FOLKES B,CANTORFZ,CANTOR FITZGERALD & CO.,14-Feb-22
184811,LEE K,RBCDOMIN,"RBC Capital Markets, LLC",1-Feb-22
184819,OWEN K,FAHN,First Allied Holdings Inc.,8-Dec-21
184823,CHAI C,EITYSIX,"EIGHTY SIX SECURITIES, LLC",9-Nov-21
184836,PORGES/SCHWAR,LEERINK,LEERINK PARTNERS LLC,4-Feb-16
184839,CHAIKEN B,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,1-Feb-22
184844,NEMOTO A,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,13-May-16
184845,KIM I,GOLDMAN,GOLDMAN SACHS & CO. LLC,12-Jan-22
184855,LEVINE J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",15-Nov-17
184874,OSKARSSON N,SIDOTI,"SIDOTI & COMPANY, LLC",5-May-16
184892,LYNCH R,KEEFE,"KEEFE, BRUYETTE & WOODS, INC.",23-Jan-22
184896,LAMERS J,BURNS,BMO NESBITT BURNS SECURITIES LTD.,7-Feb-22
184920,MCHUGH J,SUMMCAP,Summit Capital Partners LLC,19-Dec-17
184960,PALOMEQUE C,MAXIM,MAXIM GROUP LLC,4-Apr-19
184976,ULZ M,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,7-Feb-22
184983,WALVIS A,GOLDMAN,GOLDMAN SACHS & CO. LLC,10-Dec-20
184983,"WALVIS, CFA A",GOLDMAN,GOLDMAN SACHS & CO. LLC,10-Dec-20
184985,GOLD P,MOFFETT,"Moffett & Company, LLC",28-Feb-18
184986,COHEN A,NORTHRES,,7-May-19
184999,WHITE K,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",20-Dec-21
185003,RAFFETTO L,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",25-Aug-17
185006,VALOY D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",9-Nov-18
185011,MACKAY J,GOLDMAN,GOLDMAN SACHS & CO. LLC,13-Jan-22
185032,CARBONE G,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",10-Nov-21
185037,PATEL K,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",26-Feb-21
185038,MCGINNIS T,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",10-Nov-20
185040,CARTER G,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",14-Jan-22
185041,JOHNSTON D,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",24-Jan-22
185042,MCKAY J,WHEAT,"Wheat Capital Management, Inc.",9-Feb-22
185048,SOFF B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",19-Jan-22
185053,DENG E,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",3-Dec-19
185061,DRISCOLL R,OLMSTEAD,"Olmstead Williams Communications, LLC",16-Dec-21
185064,CHIKERE K,JEFFEREG,Jefferies LLC,29-Dec-21
185111,JARLSB P,FEARNLEY,FEARNLEY SECURITIES,31-Jan-22
185120,DAVIS J,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",7-Feb-22
185128,IVANNIKOV T,RAYMOND,"RAYMOND JAMES & ASSOCIATES, INC.",12-Nov-21
185140,PARHAM Z,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",11-Feb-22
185156,RENZA G,RBCDOMIN,"RBC Capital Markets, LLC",6-Jan-22
185168,SOLORZANO C,FAHN,First Allied Holdings Inc.,6-May-16
185196,PEREIRA A,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",17-Feb-22
185206,BORODITSKY S,JEFFEREG,Jefferies LLC,20-Dec-21
185206,"BORODITSKY, C S",JEFFEREG,Jefferies LLC,20-Dec-21
185210,GARCIA L,WOLFE,WOLFE RESEARCH SECURITIES,13-Aug-21
185217,LANTERMAN J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,17-May-18
185255,FEELEY P,FRCLAYSC,Barclays Capital Inc.,10-Sep-19
185257,ARNSTEIN B,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",6-Nov-20
185265,ALLEN J,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",6-Aug-19
185281,HARBOUR B,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,12-Jan-22
185288,CARPENTER C,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",28-Feb-22
185292,FURULY M,CARNEGIE,"CARNEGIE, INC.",23-May-19
185301,SABELLA M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",4-Aug-21
185306,BRUNO P,SANINVLC,Santander Investment Securities Inc.,12-Feb-19
185321,MAZARI H,JEFFEREG,Jefferies LLC,3-Feb-22
185335,GOLDSTEIN J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,28-Oct-21
185344,CARRIL C,RBCDOMIN,"RBC Capital Markets, LLC",18-Feb-22
185361,RICE S,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,6-Nov-18
185369,MURUA A,SANINVLC,Santander Investment Securities Inc.,15-Feb-19
185373,CHIEN H,BURNS,BMO NESBITT BURNS SECURITIES LTD.,29-Jan-21
185382,AROUNIAN Y,OLMSTEAD,"Olmstead Williams Communications, LLC",10-Feb-22
185390,STEFANOU N,RENCAP,"RENCAP SECURITIES, INC.",22-Oct-21
185393,NATHAN J,DAIWAUS,Daiwa Capital Markets America Inc.,19-Jan-22
185400,WOODRING E,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,5-Nov-21
185414,CAI J,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,6-Apr-20
185461,ZHU Y,WHEAT,"Wheat Capital Management, Inc.",1-Mar-22
185464,WINGREN E,MCDONALD,MCDONALD PARTNERS LLC,13-May-19
185470,BOGART S,NEEDHAM,"NEEDHAM & COMPANY, LLC",2-Feb-17
185523,KUMAR M,GOLDMAN,GOLDMAN SACHS & CO. LLC,14-Feb-22
185530,WESTENBERG D,PIPER,PIPER SANDLER & CO.,4-Feb-22
185547,LI W,LADENBUR,LADENBURG THALMANN & CO. INC.,14-May-21
185561,MCHUGH/NAPOLI,BLAIR,"William Blair & Company, L.L.C.",12-Sep-17
185571,BREAZZANO S,EVERCO,EVERCORE GROUP L.L.C.,30-Apr-18
185574,WEISS R,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,29-Nov-17
185577,LUCHINI M,BURNS,BMO NESBITT BURNS SECURITIES LTD.,18-Nov-21
185616,HECK B,WHEAT,"Wheat Capital Management, Inc.",30-Nov-21
185630,JANG J,UNIVEST,"UNIVEST SECURITIES, LLC",4-Mar-22
185670,SUKUMAR S,DEACON,,13-Aug-19
185674,VUK V,WNDRLICH,"Wunderlich Securities, Inc.",4-Aug-16
185690,LUNDBERG J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,3-May-21
185706,HONE R,BURNS,BMO NESBITT BURNS SECURITIES LTD.,28-Oct-21
185722,JALURIA R,RBCDOMIN,"RBC Capital Markets, LLC",29-Nov-21
185736,WAKEHAM S,MACQUARI,MACQUARIE CAPITAL (USA) INC.,22-Aug-19
185739,WARD J,MACQUARI,MACQUARIE CAPITAL (USA) INC.,18-Apr-17
185772,BAKSHT D,MCDONALD,MCDONALD PARTNERS LLC,7-May-18
185781,MACNEIL A,TDSI,TD Securities (USA) LLC,10-Nov-21
185788,ZUCKER B,AEGISCAP,Aegis Capital Corp.,22-Apr-21
185799,FEI T,BOCI,BOCI Securities LLC,8-Dec-21
185801,RAJA K,BROOKCM,Brookfield Capital Markets LLC,17-Feb-22
185817,HENSKE M,MACQUARI,MACQUARIE CAPITAL (USA) INC.,23-Oct-19
185898,RESEARCH DEPA,WBBSECUR,"William Blair & Company, L.L.C.",31-Aug-16
185900,ANDRESS B,MCDONALD,MCDONALD PARTNERS LLC,23-Jan-22
185914,ALAM S,GOLDMAN,GOLDMAN SACHS & CO. LLC,4-Nov-16
185935,SYED S,WOODGUND,Wood Gundy Corp.,2-Jun-20
185972,LUEBCHOW E,WHEAT,"Wheat Capital Management, Inc.",8-Nov-21
185977,PRUITT G,WHEAT,"Wheat Capital Management, Inc.",2-Aug-17
185978,LAMBUJON J,PICKERIN,Pickering Energy Partners LLC,7-Feb-22
186025,GROM P,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",5-Nov-20
186032,DOMYANCIC R,BLAIR,"William Blair & Company, L.L.C.",26-Nov-18
186033,RACE N,PIPER,PIPER SANDLER & CO.,10-Jan-22
186081,WILKES L,BERN,"BERNARDI SECURITIES, INC.",7-Jan-22
186102,"ADUKIA, CFA M",GOLDMAN,GOLDMAN SACHS & CO. LLC,16-Jan-22
186115,SULLIVAN M,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",6-Feb-20
186118,MIHALJEVIC M,RBCDOMIN,"RBC Capital Markets, LLC",9-Nov-20
186143,CORAK D,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",8-Feb-18
186154,TURNER O,ROBINSON,"ROBINSON & CO., INC.",8-Aug-19
186156,BORA P,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",2-Nov-21
186160,ROSENBRUCH A,DOWLING,DOWLING & PARTNERS SECURITIES LLC,27-Jun-16
186161,ZHANG L,SUMRES,"Summit Research Partners, LLC",9-Mar-17
186183,MILLS/KEALEY,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",20-Jul-16
186190,SHEPARD F,DOWLING,DOWLING & PARTNERS SECURITIES LLC,23-May-17
186194,GEORNAS B,SUSQUEH,"SUSQUEHANNA FINANCIAL GROUP, LLLP",6-Dec-17
186235,BORTOLUCI T,GOLDMAN,GOLDMAN SACHS & CO. LLC,4-Feb-22
186237,SAVINO M,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,22-Feb-18
186264,MACKEY K,RBCDOMIN,"RBC Capital Markets, LLC",14-Jan-22
186274,GILSON M,CANACCOR,CANACCORD GENUITY LLC,28-Feb-22
186276,YUN B,LAWRENCE,"LAWRENCE, KAMIN, SAUER & WIGON INCORPORATED",9-Sep-20
186293,KUMAR N,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,9-Aug-21
186302,HERNANDEZ D,GHUNTER,"G. HUNTER & ASSOCIATES, INC.",5-Feb-19
186303,DRAWBAUGH D,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",9-Aug-19
186304,SILVER Z,FRIEDMAN,"Friedman, Billings, Ramsey & Co., Inc.",10-Feb-21
186359,MORRISH T,EVERCO,EVERCORE GROUP L.L.C.,25-Feb-21
186366,THOMPSON W,FRCLAYSC,Barclays Capital Inc.,14-Oct-20
186369,LU M,FRCLAYSC,Barclays Capital Inc.,10-Nov-21
186395,LEVINSON J,MELIUS,,18-Jan-22
186397,RHEE D,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",5-Nov-21
186443,MCGINNISS G,MCLEOD,McLeod & Company,7-Jan-21
186460,WALD S,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,23-Dec-20
186470,RAYMOND L,JOHNRICE,"John Rice Securities, Inc.",18-Jul-19
186471,JACQUES G,IBERIA,"IBERIA CAPITAL PARTNERS, L.L.C.",9-Oct-17
186480,GHOSH A,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,8-Mar-21
186504,CANINO B,STIFEL,"STIFEL INDEPENDENT ADVISORS, LLC",24-Jan-22
186536,YONG J,FBOSTON,CREDIT SUISSE SECURITIES (USA) LLC,7-Jan-22
186539,CARTIER R,BURNS,BMO NESBITT BURNS SECURITIES LTD.,15-Feb-22
186541,FARID M,GOLDMAN,GOLDMAN SACHS & CO. LLC,26-Jan-22
186590,ISHWAR J,SINGRES,Singular Research,13-Nov-18
186621,ALBERT S,MERRILL,"MERRILL LYNCH, PIERCE, FENNER & SMITH INCORPORATED",20-Apr-18
186645,KEMP S,PIPER,PIPER SANDLER & CO.,11-May-18
186679,BOULEY M,FRCLAYSC,Barclays Capital Inc.,25-Jan-22
186694,ARORA S,RAFFERTY,"Rafferty Capital Markets, LLC",11-Apr-17
186706,JAMES T,LADENBUR,LADENBURG THALMANN & CO. INC.,25-Apr-17
186744,FISHER J,SUMMCAP,Summit Capital Partners LLC,26-Jul-18
186787,MISRA R,BEREN,BERENBERG CAPITAL MARKETS LLC,15-Nov-21
186805,CARLSON D,MCDONALD,MCDONALD PARTNERS LLC,27-Mar-18
186812,BECKEL D,BEREN,BERENBERG CAPITAL MARKETS LLC,19-May-21
186826,GIVEANS R,JEFFEREG,Jefferies LLC,7-Feb-22
186827,COOK J,ATLANEQU,"Atlanta Equity Securities, LLC",2-May-17
186835,GRANDET L,GUGGEL,"Guggenheim Securities, LLC",14-Jan-22
186875,UPTON T,MCDONALD,MCDONALD PARTNERS LLC,10-Aug-17
186893,PUROHIT V,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,1-Feb-22
186894,FODDERWALA H,MORGAN,MCMORGAN & COMPANY CAPITAL ADVISORS LLC,26-Jan-22
186937,ZHOU G,MAXIM,MAXIM GROUP LLC,27-Oct-17
186954,SHORT K,FRCLAYSC,Barclays Capital Inc.,5-Jan-22
186960,PETTI S,JPMORGAN,"JPMORGAN DISTRIBUTION SERVICES, INC.",2-Feb-21
186972,CROSBY C,USCASEC,U.S. Capital Advisors LLC,6-Feb-19
186973,KEYWOOD J,GRIFFMCB,Griffiths McBurney Corp.,3-Apr-19
186974,SCOTTI J,EVERCO,EVERCORE GROUP L.L.C.,23-Nov-16
186988,DE BRUN K,MIZUSEC,Mizuho Securities USA LLC,16-Feb-22
186991,MALDE K,ATLANEQU,"Atlanta Equity Securities, LLC",19-Jan-22
186994,RESEARCH DEPA,OFFUTT,"Offutt Securities, Inc.",31-Jan-18
187000,NOSAL B,PIPER,PIPER SANDLER & CO.,15-Dec-21
